Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?
15117,Rangamati,1960,10,35.1,23.3,139,85,1.2,3.8,6.596296296,41966,725903.3,508021.9,22.67,92.2,63,1960.1,0
15118,Rangamati,1960,11,31.2,17.2,17,82,1.5,3.1,7.414814815,41966,725903.3,508021.9,22.67,92.2,63,1960.11,0
15119,Rangamati,1960,12,31.1,13.6,4,82,1.3,2.1,7.448148148,41966,725903.3,508021.9,22.67,92.2,63,1960.12,0
15120,Rangamati,1961,1,31.4,12.4,2,76,1.5,2,7.481481481,41966,725903.3,508021.9,22.67,92.2,63,1961.01,0
15121,Rangamati,1961,2,32.1,12.5,0,71,1.9,2.5,8.244444444,41966,725903.3,508021.9,22.67,92.2,63,1961.02,0
15122,Rangamati,1961,3,37.1,20.3,18,72,2.3,2.7,7.888888889,41966,725903.3,508021.9,22.67,92.2,63,1961.03,0
15123,Rangamati,1961,4,37.7,23.5,49,73,1.5,2.6,7.9,41966,725903.3,508021.9,22.67,92.2,63,1961.04,0
15124,Rangamati,1961,5,37.7,25.2,135,76,2.1,4.1,6.322222222,41966,725903.3,508021.9,22.67,92.2,63,1961.05,0
15125,Rangamati,1961,6,35.2,24.5,1081,88,1.6,5.9,4.381481481,41966,725903.3,508021.9,22.67,92.2,63,1961.06,1
15126,Rangamati,1961,7,34.3,25,857,87,3,5.9,3.748148148,41966,725903.3,508021.9,22.67,92.2,63,1961.07,1
15127,Rangamati,1961,8,34.1,25.2,660,88,2.7,6,4.744444444,41966,725903.3,508021.9,22.67,92.2,63,1961.08,1
15128,Rangamati,1961,9,35,25.2,286,85,2.6,5.7,5.3,41966,725903.3,508021.9,22.67,92.2,63,1961.09,0
15129,Rangamati,1961,10,34.2,24.4,294,84,1.8,5.2,6.596296296,41966,725903.3,508021.9,22.67,92.2,63,1961.1,0
15130,Rangamati,1961,11,32.2,19.9,4,81,1.8,3.2,7.414814815,41966,725903.3,508021.9,22.67,92.2,63,1961.11,0
15131,Rangamati,1961,12,27.4,14.8,0,80,1.4,1.6,7.448148148,41966,725903.3,508021.9,22.67,92.2,63,1961.12,0
15132,Rangamati,1962,1,30.3,13.2,7,75,1.3,0.7,7.481481481,41966,725903.3,508021.9,22.67,92.2,63,1962.01,0
15133,Rangamati,1962,2,33.3,16.7,1,69,1.5,0.9,8.244444444,41966,725903.3,508021.9,22.67,92.2,63,1962.02,0
15134,Rangamati,1962,3,37.7,20.4,2,60,2.2,1.3,7.888888889,41966,725903.3,508021.9,22.67,92.2,63,1962.03,0
15135,Rangamati,1962,4,37.7,24.6,92,69,3,3.3,7.9,41966,725903.3,508021.9,22.67,92.2,63,1962.04,0
15136,Rangamati,1962,5,37.7,25.1,210,72,1.9,3.9,6.322222222,41966,725903.3,508021.9,22.67,92.2,63,1962.05,0
15137,Rangamati,1962,6,35.8,25,542,86,2.2,6.3,4.381481481,41966,725903.3,508021.9,22.67,92.2,63,1962.06,1
15138,Rangamati,1962,7,35.5,25.7,285,82,2.4,5.9,3.748148148,41966,725903.3,508021.9,22.67,92.2,63,1962.07,0
15139,Rangamati,1962,8,34.1,25.1,530,87,2.2,6.3,4.744444444,41966,725903.3,508021.9,22.67,92.2,63,1962.08,1
15140,Rangamati,1962,9,35.1,25.5,472,82,1.4,5.7,5.3,41966,725903.3,508021.9,22.67,92.2,63,1962.09,1
15141,Rangamati,1962,10,34.4,24.2,188,83,1.2,4.5,6.596296296,41966,725903.3,508021.9,22.67,92.2,63,1962.1,0
15142,Rangamati,1962,11,31.1,20,0,82,1.1,2.6,7.414814815,41966,725903.3,508021.9,22.67,92.2,63,1962.11,0
15143,Rangamati,1962,12,30,16.5,0,82,1.1,2.7,7.448148148,41966,725903.3,508021.9,22.67,92.2,63,1962.12,0
15144,Rangamati,1963,1,30.7,14.3,0,75,1.1,1.6,7.481481481,41966,725903.3,508021.9,22.67,92.2,63,1963.01,0
15145,Rangamati,1963,2,35,18.1,0,65,1.4,1.4,8.244444444,41966,725903.3,508021.9,22.67,92.2,63,1963.02,0
15146,Rangamati,1963,3,36.1,20.8,25,62,1.2,1.3,7.888888889,41966,725903.3,508021.9,22.67,92.2,63,1963.03,0
